,Yt.1M,Code,Industry,MR,MR.PR,MR.Decile,TVC,TVC.PR,TVC.Decile,TRC,TRC.PR,TRC.Decile,BAB,BAB.PR,BAB.Decile,EV,EV.PR,EV.Decile,P/B,P/B.PR,P/B.Decile,PSR,PSR.PR,PSR.Decile,ROE,ROE.PR,ROE.Decile,ROA,ROA.PR,ROA.Decile,C/A,C/A.PR,C/A.Decile,D/A,D/A.PR,D/A.Decile,PG,PG.PR,PG.Decile,AG,AG.PR,AG.Decile
527,-0.0071,3050 à±¼w,M2326 ¥ú¹q·~,0.211,0.7941,3,-0.5861,0.1402,9,-0.6007,0.1128,9,0.6264,0.3012,8,3174128031.0,0.828,2,1.46,0.6068,4,10.3562,0.3954,7,2.32,0.5926,5,1.42,0.6221,4,0.208,0.6791,4,46.09,0.4524,6,1.1566,0.7317,3,0.0578,0.6002,5
528,-0.0306,3051 ¤O¯S,M2326 ¥ú¹q·~,-0.0497,0.1873,9,-0.5237,0.1796,9,-0.4986,0.1731,9,0.8878,0.1281,9,5473301600.0,0.6867,4,2.5,0.2837,8,14.433,0.2804,8,3.95,0.7908,3,2.57,0.8379,2,0.0241,0.0811,10,36.45,0.6495,4,8.5833,0.9617,1,-0.0674,0.1271,9
529,0.0038,3052 Ê°¨å,M2500 «Ø§÷Àç³y,0.0605,0.506,5,1.4562,0.8401,2,1.2883,0.8456,2,0.5368,0.3921,7,2940548613.0,0.8478,2,0.93,0.8806,2,4.2148,0.7612,3,1.67,0.4732,6,0.71,0.4074,6,0.024,0.08,10,65.4,0.149,9,0.0881,0.4074,6,-0.0418,0.1873,9
530,-0.0196,3054 ¥ß¸U§Q,M1200 ­¹«~¤u·~,-0.0264,0.2432,8,-0.1824,0.4118,6,-0.1852,0.414,6,0.3715,0.5926,5,1633183580.0,0.9463,1,2.28,0.3352,7,46.5958,0.0602,10,-1.19,0.1073,9,-1.1,0.0668,10,0.2963,0.8587,2,6.38,0.9858,1,-1.5764,0.0559,10,-0.0246,0.2486,8
531,0.1442,3055 ½«µØ¬ì,M2329 ¹q¤l³q¸ô·~,0.1684,0.7415,3,-0.5804,0.1413,9,-0.5725,0.1292,9,1.4968,0.0131,10,8755546961.0,0.5378,5,3.42,0.1632,9,38.7589,0.0756,10,-4.44,0.0307,10,-3.2,0.0142,10,0.5004,0.9847,1,25.41,0.8138,2,-2.0183,0.0449,10,-0.137,0.0416,10
532,0.0421,3056 ´IµØ·s,M2500 «Ø§÷Àç³y,0.1747,0.7514,3,2.4871,0.8894,2,2.0315,0.8916,2,0.486,0.4622,6,11149055184.0,0.4699,6,1.44,0.6156,4,311.2783,0.0164,10,-0.7,0.1358,9,-0.19,0.1457,9,0.1511,0.5126,5,71.28,0.1051,9,-4.3982,0.023,10,0.1178,0.8007,3
533,0.0736,3057 ³ì¹©,M2325 ¹q¸£¤Î¶gÃä,0.0078,0.3395,7,-0.552,0.1566,9,-0.4972,0.1752,9,0.7693,0.195,9,1195554817.0,0.9759,1,1.56,0.5674,5,8.514,0.4775,6,-0.92,0.1183,9,-0.46,0.1051,9,0.3214,0.8894,2,36.77,0.6418,4,0.6203,0.6134,4,-0.1006,0.0635,10
534,0.0121,3058 ¥ß¼w,M2328 ¹q¤l¹s²Õ¥ó,0.0303,0.4206,6,-0.267,0.3516,7,-0.27,0.356,7,0.4629,0.4907,6,4115144692.0,0.7722,3,2.2,0.3582,7,5.4018,0.6747,4,-5.75,0.0208,10,-2.11,0.0329,10,0.1762,0.598,5,56.03,0.2782,8,-11.5774,0.0099,10,0.1208,0.805,2
535,-0.0146,3059 µØ´¹¬ì,M2326 ¥ú¹q·~,0.1333,0.6824,4,1.0012,0.8018,3,0.8606,0.8028,2,0.4078,0.5509,5,11789513560.0,0.4535,6,1.12,0.7766,3,7.3692,0.5389,5,1.1,0.3812,7,0.74,0.4206,6,0.2611,0.8007,3,38.02,0.6177,4,0.1515,0.4392,6,-0.093,0.0778,10
536,0.0142,3060 »Ê²§,M2325 ¹q¸£¤Î¶gÃä,0.5379,0.9573,1,7.9495,0.9726,1,5.9819,0.9671,1,1.3069,0.0285,10,4157641073.0,0.7656,3,1.11,0.7853,3,5.3378,0.6813,4,0.54,0.287,8,0.39,0.3122,7,0.1477,0.5016,6,40.11,0.5783,5,1.1282,0.7284,3,0.0078,0.3866,7
537,0.1123,3062 «Øº~,M2327 ³q«Hºô¸ô·~,0.1368,0.69,4,-0.6744,0.0778,10,-0.6577,0.0723,10,0.5946,0.3264,7,7547593051.0,0.5882,5,1.69,0.5192,5,11.374,0.3593,7,-0.03,0.1939,9,0.1,0.1972,9,0.269,0.8226,2,31.57,0.7317,3,0.987,0.6988,4,-0.0258,0.2421,8
538,0.03,3090 ¤é¹q¶T,M2328 ¹q¤l¹s²Õ¥ó,0.1239,0.6484,4,0.7017,0.7448,3,0.5989,0.7459,3,0.4209,0.5411,5,13373338682.0,0.4184,6,2.15,0.3757,7,4.6848,0.7317,3,4.33,0.8215,2,2.96,0.8905,2,0.1777,0.6068,4,38.76,0.609,4,0.7211,0.6418,4,0.0231,0.4502,6
539,-0.0259,3092 ÂEºÓ,M2328 ¹q¤l¹s²Õ¥ó,-0.0325,0.2212,8,0.6115,0.7262,3,0.5077,0.724,3,0.3297,0.6473,4,3489578983.0,0.8116,2,1.57,0.563,5,7.7564,0.5115,5,-0.44,0.1512,9,-0.01,0.1698,9,0.1621,0.5564,5,59.66,0.2092,8,0.8793,0.6802,4,-0.0074,0.3089,7
540,-0.0063,3094 Áp³Ç,M2324 ¥b¾ÉÅé,-0.1208,0.0811,10,-0.6615,0.0865,10,-0.6275,0.0898,10,0.5342,0.3954,7,2551187618.0,0.874,2,2.8,0.2333,8,69.0911,0.0416,10,0.18,0.2289,8,0.17,0.2245,8,0.6065,0.9923,1,14.24,0.9376,1,-0.8767,0.103,10,-0.0431,0.184,9
541,-0.031,3130 ¤@¹s¥|,M3600 ¼Æ¦ì¶³ºÝ,0.015,0.3636,7,-0.1532,0.4294,6,-0.1884,0.4096,6,0.2183,0.7864,3,7441291878.0,0.5947,5,4.31,0.1073,9,13.2231,0.3111,7,5.29,0.8992,2,2.57,0.8401,2,0.3766,0.9321,1,50.58,0.3735,7,-0.0476,0.3045,7,0.0863,0.7196,3
542,0.0156,3138 Ä£µn,M2327 ³q«Hºô¸ô·~,-0.0827,0.1238,9,-0.4283,0.2223,8,-0.4059,0.2344,8,0.4475,0.5104,5,6290571331.0,0.644,4,3.33,0.1676,9,17.1252,0.2245,8,0.84,0.3363,7,0.55,0.3669,7,0.4177,0.954,1,41.21,0.5586,5,-0.6876,0.1281,9,0.1331,0.8226,2
543,0.1881,3149 ¥¿¹F,M2326 ¥ú¹q·~,-0.19,0.0307,10,-0.6465,0.0975,10,-0.6091,0.1051,9,0.6107,0.3111,7,4854701662.0,0.7251,3,2.68,0.2508,8,11.7578,0.3483,7,-0.55,0.1457,9,0.08,0.1895,9,0.1076,0.3757,7,66.35,0.1446,9,0.6605,0.6254,4,-0.0308,0.23,8
544,0.0273,3164 ´º©¨,M1722 ¥Í§ÞÂåÀø,0.0149,0.3614,7,0.0651,0.5531,5,0.0735,0.5772,5,0.3231,0.6594,4,1945233973.0,0.9244,1,1.47,0.5991,5,17.2267,0.2223,8,2.24,0.5772,5,1.96,0.747,3,0.0542,0.1895,9,15.68,0.9255,1,3.2162,0.9014,2,0.0154,0.4162,6
545,0.0323,3167 ¤j¶q,M1500 ¹q¾÷¾÷±ñ,-0.1075,0.0975,10,0.9176,0.7886,3,0.8235,0.7952,3,0.7369,0.2191,8,4871906854.0,0.7229,3,2.33,0.3176,7,12.2161,0.3341,7,-0.76,0.1303,9,-0.28,0.1303,9,0.1073,0.3746,7,49.41,0.3932,7,0.3029,0.4995,6,-0.046,0.1785,9
546,-0.0354,3189 ´ººÓ,M2324 ¥b¾ÉÅé,-0.0525,0.1774,9,-0.415,0.2355,8,-0.4047,0.2366,8,0.4387,0.5148,5,43237251007.0,0.1818,9,1.43,0.6243,4,6.1817,0.6079,4,1.01,0.3647,7,0.59,0.3746,7,0.1911,0.6407,4,51.05,0.3647,7,2.0573,0.8467,2,0.0777,0.6846,4
547,0.0127,3209 ¥þ¬ì,M2329 ¹q¤l³q¸ô·~,-0.0317,0.2234,8,-0.2488,0.3647,7,-0.2072,0.3932,7,0.3238,0.6561,4,7749085804.0,0.5783,5,1.84,0.4732,6,0.7181,0.9978,1,2.5,0.6199,4,1.04,0.5093,5,0.0233,0.0734,10,76.79,0.0668,10,-0.0514,0.3012,8,-0.2924,0.0066,10
548,0.5761,3229 ÑÔÜg,M2328 ¹q¤l¹s²Õ¥ó,0.0198,0.3801,7,-0.6679,0.0843,10,-0.6383,0.0832,10,0.3388,0.6342,4,992863350.0,0.9869,1,1.6,0.5553,5,4.8936,0.7076,3,0.44,0.2727,8,0.38,0.3078,7,0.1438,0.4819,6,28.07,0.7689,3,6.5027,0.9496,1,-0.0867,0.0865,10
549,-0.0766,3231 ½n³Ð,M2325 ¹q¸£¤Î¶gÃä,-0.1188,0.0865,10,-0.2448,0.3713,7,-0.2376,0.379,7,0.7627,0.2015,9,324992666841.0,0.0329,10,3.2,0.1829,9,1.3642,0.965,1,4.6,0.8499,2,1.72,0.7032,3,0.1425,0.4775,6,69.48,0.115,9,19.2783,0.9825,1,0.084,0.7097,3
550,-0.0242,3257 ­i«a¹q,M2324 ¥b¾ÉÅé,-0.0898,0.1172,9,-0.185,0.4085,6,-0.086,0.4797,6,0.5588,0.3713,7,4925115503.0,0.7174,3,3.85,0.1271,9,23.3442,0.1522,9,3.99,0.7952,3,3.29,0.9244,1,0.1782,0.609,4,23.33,0.839,2,1.0463,0.7163,3,0.1935,0.8927,2
551,0.1106,3266 ª@¶§,M2500 «Ø§÷Àç³y,0.2079,0.7908,3,3.0683,0.9113,1,2.4374,0.9124,1,0.4485,0.5082,5,7839099070.0,0.575,5,1.05,0.8149,2,7.1603,0.5553,5,2.55,0.6276,4,1.2,0.552,5,0.0923,0.3286,7,52.24,0.3505,7,9.5574,0.965,1,-0.0982,0.0679,10
552,0.1142,3296 ³Ó¼w,M2328 ¹q¤l¹s²Õ¥ó,0.0591,0.4995,6,0.0804,0.5608,5,0.0101,0.5444,5,0.911,0.1128,9,2253679685.0,0.9014,2,1.92,0.4425,6,5.8259,0.6364,4,0.33,0.2497,8,0.38,0.31,7,0.2838,0.8467,2,44.8,0.4874,6,1.0859,0.7218,3,-0.0533,0.1566,9
553,0.1235,3305 ª@¶T,M2331 ¨ä¥L¹q¤l·~,-0.0692,0.1544,9,-0.2835,0.3406,7,-0.217,0.391,7,0.739,0.2158,8,8619133154.0,0.5422,5,1.74,0.5005,6,5.7484,0.6418,4,2.22,0.575,5,1.45,0.6331,4,0.2823,0.8445,2,41.22,0.5575,5,1.617,0.8018,3,0.0842,0.7119,3
554,0.1032,3308 Áp¼w,M2328 ¹q¤l¹s²Õ¥ó,-0.3978,0.0022,10,-0.761,0.0383,10,-0.6397,0.0821,10,0.9093,0.1139,9,1476000000.0,0.9573,1,1.92,0.4392,6,47.3836,0.0591,10,0.74,0.3231,7,0.55,0.368,7,0.5335,0.988,1,50.9,0.3691,7,-0.9786,0.0898,10,0.0471,0.5509,5
555,-0.0038,3311 ¶£·u,M2327 ³q«Hºô¸ô·~,-0.0175,0.2618,8,-0.7293,0.0548,10,-0.7128,0.0493,10,0.2481,0.747,3,2598422800.0,0.8697,2,1.03,0.8269,2,4.8845,0.7087,3,0.86,0.3428,7,0.69,0.402,7,0.1905,0.6386,4,22.45,0.8543,2,0.1991,0.4622,6,0.0752,0.678,4
556,0.4708,3312 ¥°¾ÐªÑ,M2329 ¹q¤l³q¸ô·~,0.6803,0.9759,1,0.3456,0.6594,4,0.1265,0.5969,5,1.0999,0.0624,10,7572930775.0,0.5871,5,2.52,0.2815,8,1.8788,0.9419,1,3.21,0.7065,3,1.36,0.6134,4,0.2389,0.7536,3,63.58,0.1676,9,0.5191,0.5728,5,0.1014,0.7645,3
557,0.1473,3321 ¦P®õ,M2328 ¹q¤l¹s²Õ¥ó,0.1803,0.7568,3,-0.6425,0.103,10,-0.6311,0.0865,10,0.9688,0.103,10,1685722409.0,0.9398,1,2.63,0.2596,8,4.019,0.7766,3,-7.46,0.0164,10,-2.42,0.0296,10,0.093,0.3308,7,63.16,0.1709,9,0.5352,0.5772,5,-0.1685,0.0263,10
558,0.2113,3338 ®õºÓ,M2328 ¹q¤l¹s²Õ¥ó,0.0733,0.5301,5,-0.2661,0.3538,7,-0.2663,0.3593,7,1.523,0.011,10,6031034712.0,0.6572,4,2.86,0.2234,8,7.0183,0.5641,5,3.48,0.7579,3,1.78,0.7185,3,0.2629,0.805,2,48.07,0.4162,6,1.5588,0.7952,3,0.1158,0.793,3
559,0.0167,3346 ÄR²M,M2200 ¨T¨®¤u·~,-0.1205,0.0821,10,-0.4586,0.2081,8,-0.3986,0.2399,8,0.7771,0.1873,9,4850225135.0,0.7273,3,1.62,0.5487,5,2.7772,0.8861,2,0.91,0.3494,7,0.5,0.3516,7,0.1364,0.4567,6,63.04,0.1731,9,-0.0057,0.3341,7,0.1519,0.8478,2
560,0.0505,3356 ©_°¸,M2326 ¥ú¹q·~,0.5171,0.9485,1,0.7388,0.7547,3,0.4695,0.7174,3,0.7693,0.1939,9,5411875323.0,0.69,4,2.32,0.3187,7,16.7251,0.2322,8,11.5,0.9945,1,9.0,1.0,1,0.3883,0.9387,1,26.3,0.7996,3,1.589,0.7985,3,0.2312,0.9146,1
561,0.4536,3376 ·s¤é¿³,M2328 ¹q¤l¹s²Õ¥ó,-0.0373,0.2103,8,-0.3963,0.2563,8,-0.3347,0.2979,8,1.1446,0.0581,10,34376842148.0,0.2158,8,2.18,0.3614,7,11.8976,0.3461,7,2.0,0.5345,5,1.48,0.6484,4,0.0597,0.2147,8,27.02,0.7908,3,1.5083,0.7897,3,0.0477,0.5542,5
562,0.0472,3380 ©ú®õ,M2327 ³q«Hºô¸ô·~,-0.1333,0.0657,10,-0.5252,0.1774,9,-0.4736,0.1917,9,0.645,0.2881,8,17111911058.0,0.3604,7,1.99,0.4228,6,3.3033,0.8423,2,0.61,0.3001,8,0.43,0.3253,7,0.2116,0.6878,4,47.87,0.425,6,-0.6175,0.1314,9,-0.0632,0.1336,9
563,0.2139,3406 ¥É´¹¥ú,M2326 ¥ú¹q·~,0.2604,0.8357,2,-0.4101,0.241,8,-0.4337,0.2125,8,0.8635,0.138,9,56689985556.0,0.1544,9,2.64,0.2585,8,10.8241,0.3746,7,5.16,0.8883,2,2.67,0.851,2,0.2628,0.8039,2,50.77,0.3724,7,3.5819,0.9168,1,0.0842,0.7108,3
564,-0.0048,3413 ¨Ê¹©,M2324 ¥b¾ÉÅé,0.3778,0.9168,1,-0.3967,0.2541,8,-0.4851,0.1851,9,0.7521,0.2103,8,31724508179.0,0.2333,8,2.55,0.2716,8,9.5492,0.4283,6,4.63,0.8543,2,2.79,0.8708,2,0.3341,0.9003,2,40.64,0.5685,5,0.3541,0.5159,5,0.0588,0.6057,4
565,0.068,3416 ¿Äµ{¹q,M2325 ¹q¸£¤Î¶gÃä,0.0139,0.3549,7,-0.1039,0.4589,6,-0.1141,0.4567,6,0.3704,0.5958,5,11260373550.0,0.4666,6,3.94,0.1194,9,16.0819,0.2442,8,4.42,0.8313,2,3.18,0.9124,1,0.1776,0.6057,4,36.37,0.6517,4,0.2145,0.4666,6,0.2471,0.9288,1
566,0.089,3419 ÃÏ¸Î,M2327 ³q«Hºô¸ô·~,-0.0847,0.1227,9,-0.4726,0.2037,9,-0.4522,0.2026,9,0.5341,0.3965,7,1951782755.0,0.9233,1,1.51,0.5904,5,5.9432,0.6276,4,-2.65,0.0559,10,-1.61,0.0405,10,0.2467,0.7755,3,35.53,0.6616,4,-0.0921,0.2793,8,-0.1417,0.0383,10
567,0.4682,3432 ¥xºÝ,M2328 ¹q¤l¹s²Õ¥ó,0.1386,0.6955,4,0.1506,0.5915,5,0.0207,0.5465,5,0.649,0.2848,8,815039000.0,0.9923,1,2.7,0.2453,8,136.2941,0.0208,10,-1.84,0.0821,10,-1.46,0.0471,10,0.128,0.4272,6,16.86,0.92,1,-1.3456,0.0701,10,0.0595,0.6112,4
568,0.0977,3437 ºa³Ð,M2326 ¥ú¹q·~,-0.2085,0.0197,10,-0.8794,0.0044,10,-0.8464,0.0044,10,0.3553,0.6177,4,3787157600.0,0.7908,3,1.76,0.494,6,7.4333,0.5334,5,-2.23,0.0712,10,-1.69,0.0394,10,0.41,0.9507,1,22.35,0.8576,2,0.1685,0.4469,6,-0.0111,0.2892,8
569,0.1012,3443 ³Ð·N,M2324 ¥b¾ÉÅé,-0.0342,0.218,8,-0.0607,0.4863,6,0.0518,0.5619,5,1.1912,0.046,10,187138654913.0,0.0602,10,16.1,0.0033,10,32.8869,0.0909,10,6.61,0.9463,1,3.07,0.9014,2,0.4316,0.9595,1,53.2,0.3319,7,-0.2907,0.2081,8,0.0685,0.655,4
570,0.0477,3447 ®i¹F,M2327 ³q«Hºô¸ô·~,-0.1886,0.0318,10,-0.4804,0.2004,9,-0.3895,0.2453,8,0.9768,0.0997,10,2312200488.0,0.8981,2,2.36,0.3111,7,5.5444,0.6594,4,-2.52,0.0602,10,-1.02,0.0734,10,0.297,0.8609,2,57.57,0.2497,8,-1.4942,0.0613,10,-0.2502,0.0099,10
571,0.3583,3450 Áp¶v,M2324 ¥b¾ÉÅé,0.0638,0.5104,5,-0.6245,0.1128,9,-0.6041,0.1095,9,1.4154,0.0186,10,9964606529.0,0.506,5,2.77,0.2366,8,7.7516,0.5126,5,1.94,0.517,5,1.29,0.5871,5,0.2458,0.7722,3,34.44,0.6944,4,2.1084,0.8488,2,-0.0671,0.1281,9
572,0.0328,3454 ´¹ºÍ,M2326 ¥ú¹q·~,-0.0662,0.1588,9,-0.4251,0.2278,8,-0.3738,0.2585,8,0.8045,0.1698,9,11272360276.0,0.4655,6,3.54,0.1522,9,7.1194,0.5575,5,0.11,0.2202,8,0.14,0.2103,8,0.3386,0.9047,1,40.5,0.5717,5,-0.9852,0.0876,10,0.0229,0.4491,6
573,-0.0073,3481 ¸s³Ð,M2326 ¥ú¹q·~,-0.1226,0.0756,10,0.0257,0.5356,5,0.1154,0.5947,5,0.67,0.2673,8,113282823640.0,0.0975,10,0.6,0.9836,1,2.2436,0.9277,1,-1.79,0.0832,10,-1.09,0.0679,10,0.1314,0.4381,6,34.76,0.6813,4,0.4717,0.5553,5,-0.141,0.0394,10
574,0.374,3494 ¸Û¬ã,M2325 ¹q¸£¤Î¶gÃä,-0.1856,0.035,10,-0.5132,0.1807,9,-0.4102,0.23,8,0.0529,0.9354,1,1025878200.0,0.9858,1,1.96,0.4304,6,5.6198,0.6517,4,-10.4,0.0077,10,-2.6,0.0252,10,0.0066,0.0142,10,71.77,0.1008,10,-0.203,0.2333,8,-0.1163,0.0515,10
575,0.0882,3501 ºû¿Q,M2328 ¹q¤l¹s²Õ¥ó,0.3023,0.8708,2,1.4208,0.8379,2,1.1548,0.8357,2,0.1691,0.8368,2,7613492643.0,0.5816,5,1.03,0.8258,2,5.5211,0.6627,4,2.9,0.6736,4,2.25,0.7919,3,0.2856,0.8478,2,24.22,0.8269,2,1.0201,0.7076,3,-0.0056,0.3154,7
576,0.0519,3504 ´­©ú¥ú,M2326 ¥ú¹q·~,-0.1933,0.0285,10,-0.7075,0.0635,10,-0.6515,0.0734,10,0.4891,0.4578,6,6330318068.0,0.6429,4,2.42,0.3001,8,11.3015,0.3614,7,-7.92,0.0142,10,-5.07,0.0088,10,0.2215,0.7163,3,33.78,0.6999,4,-1.6804,0.0537,10,-0.1874,0.0197,10
577,0.0714,3515 µØÀº,M2325 ¹q¸£¤Î¶gÃä,-0.098,0.1062,9,-0.7824,0.0241,10,-0.7449,0.0318,10,1.239,0.0394,10,26523374769.0,0.2705,8,3.98,0.1172,9,5.3568,0.678,4,3.97,0.793,3,2.35,0.8061,2,0.1766,0.6002,5,43.51,0.5115,5,1.4633,0.7842,3,0.0969,0.7448,3
578,0.1452,3518 ¬fÄË,M2331 ¨ä¥L¹q¤l·~,-0.2267,0.0164,10,-0.4082,0.2432,8,-0.2951,0.3341,7,0.3958,0.5619,5,2508267447.0,0.8762,2,2.16,0.3702,7,30.8539,0.1008,10,-3.87,0.0383,10,-3.0,0.0186,10,0.4797,0.9803,1,20.44,0.8806,2,-7.1318,0.0164,10,-0.1468,0.034,10
579,-0.003,3528 ¦w¹£,M2329 ¹q¤l³q¸ô·~,-0.004,0.3012,8,-0.6439,0.1008,10,-0.6496,0.0745,10,0.4339,0.5257,5,3200261717.0,0.8248,2,1.77,0.4918,6,2.5906,0.9036,1,3.23,0.713,3,1.05,0.5192,5,0.1748,0.5936,5,72.46,0.0986,10,0.0889,0.4085,6,-0.2006,0.0164,10
580,0.0561,3530 ´¹¬Û¥ú,M2324 ¥b¾ÉÅé,-0.2065,0.0219,10,-0.8216,0.0131,10,-0.787,0.0153,10,0.7183,0.2355,8,7532601480.0,0.5904,5,3.66,0.1391,9,21.7208,0.1665,9,-0.58,0.1435,9,-0.39,0.1172,9,0.3433,0.908,1,20.22,0.8883,2,0.9148,0.6835,4,-0.0866,0.0876,10
581,0.0621,3532 ¥x³Ó¬ì,M2324 ¥b¾ÉÅé,0.0224,0.3855,7,-0.0399,0.4984,6,-0.0879,0.4754,6,1.1711,0.0515,10,60180946887.0,0.1457,9,2.7,0.2475,8,19.8655,0.1862,9,1.56,0.4567,6,0.81,0.4414,6,0.0405,0.1468,9,50.8,0.3713,7,-0.5647,0.1369,9,0.3113,0.954,1
582,0.1401,3533 ¹Å¿A,M2328 ¹q¤l¹s²Õ¥ó,0.5075,0.9463,1,-0.1435,0.437,6,-0.2872,0.3395,7,1.8218,0.0022,10,167581496495.0,0.0635,10,5.1,0.0701,10,26.4553,0.126,9,6.8,0.9496,1,5.34,0.9923,1,0.3784,0.9343,1,21.57,0.8729,2,0.7524,0.6517,4,0.1282,0.8116,2
583,0.2261,3535 ´¹±m¬ì,M2326 ¥ú¹q·~,0.0781,0.5422,5,0.1255,0.5838,5,0.1451,0.6046,4,0.3944,0.5641,5,2019787696.0,0.92,1,1.46,0.6057,4,34.7807,0.0865,10,-0.91,0.1194,9,-0.54,0.1008,10,0.3093,0.8751,2,33.94,0.6977,4,-9.9497,0.012,10,-0.1427,0.0372,10
584,-0.0213,3543 ¦{¥©,M2326 ¥ú¹q·~,-0.1595,0.0526,10,-0.56,0.1501,9,-0.5251,0.1632,9,0.2113,0.7963,3,2004145170.0,0.9211,1,0.76,0.9463,1,2.6382,0.9003,2,-0.88,0.1238,9,-0.57,0.0942,10,0.2732,0.8324,2,31.52,0.7327,3,-0.7135,0.1249,9,-0.0234,0.2541,8
585,0.0929,3545 ´°®õ,M2324 ¥b¾ÉÅé,-0.1872,0.034,10,-0.6732,0.0811,10,-0.6288,0.0887,10,0.8451,0.149,9,17874103381.0,0.3483,7,2.14,0.3779,7,5.0201,0.7021,4,1.18,0.3987,7,0.65,0.3932,7,0.2639,0.8094,2,49.72,0.3888,7,1.2039,0.7426,3,0.0344,0.5104,5
586,-0.0065,3550 Áp¿o,M2328 ¹q¤l¹s²Õ¥ó,0.0235,0.3921,7,-0.5705,0.1446,9,-0.5608,0.1402,9,0.3301,0.6462,4,1335137500.0,0.966,1,0.83,0.9157,1,1.7773,0.9496,1,-1.11,0.1106,9,-0.16,0.149,9,0.2612,0.8018,3,62.92,0.1742,9,0.4904,0.563,5,-0.049,0.1665,9
587,-0.008,3557 ¹Å«Â,M3800 ©~®a¥Í¬¡,0.239,0.8204,2,3.9656,0.9332,1,3.2315,0.9376,1,0.4059,0.5542,5,5838153342.0,0.667,4,1.96,0.4315,6,2.8538,0.8806,2,12.05,0.9967,1,5.94,0.9934,1,0.0614,0.2212,8,54.46,0.3111,7,0.8119,0.6659,4,0.2655,0.9343,1
588,0.0416,3563 ªª¼w,M2326 ¥ú¹q·~,0.2959,0.8675,2,0.1533,0.5947,5,-0.0588,0.5027,6,1.4289,0.0175,10,22399313217.0,0.2979,8,5.0,0.0756,10,84.3672,0.0307,10,0.6,0.299,8,0.53,0.3593,7,0.1607,0.5509,5,15.89,0.9244,1,-0.8158,0.1139,9,0.3991,0.9639,1
589,-0.0085,3576 Áp¦X¦A¥Í,M2326 ¥ú¹q·~,-0.0794,0.1369,9,0.3247,0.6506,4,0.3127,0.6747,4,0.2465,0.7481,3,18882426350.0,0.3319,7,1.49,0.5947,5,12.6658,0.3242,7,-2.17,0.0745,10,-0.72,0.0843,10,0.2077,0.6758,4,57.23,0.2541,8,-7.4349,0.0142,10,-0.0838,0.0909,10
590,0.0535,3583 ¨¯¯Ð,M2324 ¥b¾ÉÅé,0.3142,0.8773,2,-0.0003,0.5235,5,-0.1884,0.4085,6,1.1593,0.0559,10,25414518050.0,0.2815,8,6.02,0.0416,10,11.3229,0.3604,7,5.23,0.8949,2,1.08,0.529,5,0.2404,0.7579,3,79.72,0.0581,10,0.4413,0.5465,5,0.3068,0.9507,1
591,0.0129,3588 ³q¹Å,M2324 ¥b¾ÉÅé,-0.0342,0.2191,8,-0.8438,0.0088,10,-0.8278,0.0088,10,0.5323,0.402,7,4995983106.0,0.7152,3,3.64,0.1424,9,16.0599,0.2475,8,0.63,0.3056,7,0.56,0.3702,7,0.2195,0.7108,3,10.88,0.9628,1,1.6185,0.8028,2,0.0222,0.448,6
592,0.2587,3591 ¦ã²Ã´Ë,M2326 ¥ú¹q·~,-0.0632,0.1665,9,-0.5068,0.1829,9,-0.4635,0.1939,9,0.5472,0.3823,7,3500013989.0,0.8094,2,1.24,0.713,3,6.488,0.5926,5,0.87,0.3461,7,0.72,0.4162,6,0.2527,0.7809,3,22.09,0.8631,2,1.1765,0.7393,3,0.0509,0.5652,5
593,0.0339,3592 ·ç¹©,M2324 ¥b¾ÉÅé,-0.0072,0.2946,8,-0.4192,0.2311,8,-0.3787,0.2541,8,0.8135,0.1632,9,30169595616.0,0.2519,8,3.43,0.1621,9,4.9979,0.7032,3,5.07,0.8817,2,2.79,0.8697,2,0.2604,0.7963,3,47.99,0.4206,6,2.2915,0.8631,2,-0.0248,0.2453,8
594,0.173,3593 ¤O»Ê,M2328 ¹q¤l¹s²Õ¥ó,0.0087,0.3417,7,-0.7684,0.0318,10,-0.7441,0.034,10,0.3637,0.6046,4,1083944146.0,0.9814,1,2.26,0.3406,7,5.4355,0.6692,4,-2.98,0.0515,10,-0.56,0.0953,10,0.0729,0.2629,8,68.28,0.1303,9,0.4598,0.5498,5,0.0567,0.5936,5
595,0.0317,3596 ´¼©ö,M2327 ³q«Hºô¸ô·~,-0.0899,0.1161,9,-0.4937,0.1928,9,-0.4496,0.2037,9,0.5608,0.368,7,33100744683.0,0.2234,8,3.02,0.2015,9,2.6382,0.8992,2,4.27,0.8149,2,1.56,0.6736,4,0.2478,0.7777,3,67.02,0.1391,9,0.2532,0.4819,6,0.1126,0.7886,3
596,0.1493,3605 §»­P,M2328 ¹q¤l¹s²Õ¥ó,0.1323,0.678,4,-0.0609,0.4852,6,-0.0888,0.4743,6,0.178,0.8302,2,6253421649.0,0.6473,4,0.97,0.862,2,3.218,0.8478,2,0.06,0.2103,8,0.2,0.2388,8,0.1572,0.5367,5,57.53,0.2508,8,1.0187,0.7065,3,-0.0182,0.2705,8
597,0.0262,3607 ¨¦±],M2328 ¹q¤l¹s²Õ¥ó,-0.1076,0.0964,10,-0.807,0.0175,10,-0.7824,0.0175,10,0.4949,0.4524,6,2003764910.0,0.9222,1,1.15,0.7601,3,3.3949,0.8357,2,-2.56,0.057,10,-1.45,0.0482,10,0.1819,0.6166,4,37.65,0.6232,4,-0.3053,0.2004,9,-0.0986,0.0668,10
